Date,Domain,City,Balance,Total_Transaction,Gender,Age,NumOfProducts,HasCrCard,Exited,EstimatedSalary
,,,,,,28,2,1,,48606.92
,,,,,,34,2,0,,89013.67
,,,,,,34,1,0,,59890.29
,,,,,,37,1,1,,106655.88
,,,,,,38,2,1,,156439.56
,,,,,,39,1,1,,24176.44
,,,,,,62,1,0,,43507.1
,,,,,,48,2,1,,132005.85
,,,,,,49,1,1,,80496.71
,,,,,,40,2,1,,88947.56
,,,,,,35,1,0,,12639.67
,,,,,,56,3,1,,94248.16
,,,,,,32,1,0,,11865.76
,,,,,,27,2,1,,141449.86
,,,,,,43,2,1,,149457.81
,,,,,,35,3,1,,119814.25
,,,,,,29,2,1,,24924.92
,,,,,,27,2,0,,139481.53
,,,,,,39,2,1,,41268.65
,,,,,,34,2,1,,1351.41
,,,,,,60,1,1,,147489.76
,,,,,,37,1,1,,111175.09
,,,,,,43,1,1,,95963.14
,,,,,,43,2,1,,43128.95
,,,,,,55,1,1,,137674.96
,,,,,,45,1,1,,153383.54
,,,,,,36,2,1,,96660.76
,,,,,,45,1,0,,115818.16
,,,,,,32,1,1,,37898.5
,,,,,,42,2,1,,145222.93
,,,,,,28,1,1,,41219.09
,,,,,,32,2,1,,59249.83
,,,,,,66,2,1,,116747.62
,,,,,,49,1,1,,116249.72
,,,,,,26,1,1,,61257.83
,,,,,,29,1,0,,141798.98
,,,,,,36,2,1,,102638.35
,,,,,,36,2,0,,13210.56
,,,,,,23,1,1,,35550.97
,,,,,,46,1,1,,104469.06
,,,,,,24,1,1,,142935.83
,,,,,,20,2,1,,195486.28
,,,,,,33,1,1,,63170
,,,,,,69,2,1,,58320.06
,,,,,,50,3,0,,177747.03
,,,,,,42,1,1,,19632.64
,,,,,,60,1,1,,18424.24
,,,,,,56,1,0,,18897.78
,,,,,,36,1,1,,97879.02
,,,,,,26,1,1,,63197.88
,,,,,,53,1,1,,75860.01
,,,,,,27,2,0,,78622.46
,,,,,,35,1,1,,23598.23
,,,,,,46,1,1,,13460.27
,,,,,,33,1,1,,19998.31
,,,,,,32,2,0,,185075.63
,,,,,,31,1,0,,135815.38
,,,,,,56,1,1,,44251.33
,,,,,,36,2,1,,136349.55
,,,,,,37,2,1,,52693.99
,,,,,,30,2,0,,93767.03
,,,,,,24,2,0,,197866.55
,,,,,,30,2,1,,126812.85
,,,,,,39,1,0,,79503.05
,,,,,,41,1,1,,129936.53
,,,,,,32,1,0,,175094.62
,,,,,,35,2,1,,130379.5
,,,,,,26,1,1,,153228
,,,,,,29,2,1,,111285.85
,,,,,,66,1,1,,49553.38
,,,,,,33,2,1,,98015.85
,,,,,,36,1,1,,88481.32
,,,,,,34,2,1,,66879.27
,,,,,,36,1,1,,24802.77
,,,,,,47,1,1,,21312.16
,,,,,,34,2,1,,190263.78
,,,,,,32,1,1,,72873.33
,,,,,,38,2,0,,57764.65
,,,,,,54,1,1,,110273.84
,,,,,,19,2,1,,55500.17
,,,,,,50,1,1,,57541.08
,,,,,,31,1,1,,90384.26
,,,,,,36,1,0,,120694.35
,,,,,,24,1,0,,178028.96
,,,,,,32,2,1,,180990.29
,,,,,,45,1,0,,155407.21
,,,,,,57,1,1,,33676.48
,,,,,,25,1,1,,89666.28
,,,,,,35,1,1,,127558.26
,,,,,,37,1,0,,77272.62
,,,,,,58,2,0,,107665.68
,,,,,,43,3,1,,184044.8
,,,,,,31,1,1,,91510.71
,,,,,,38,1,1,,87363.56
,,,,,,50,1,1,,117505.07
,,,,,,29,2,0,,180626.68
,,,,,,38,2,0,,93478.96
,,,,,,58,1,1,,114672.64
,,,,,,36,1,1,,13387.88
,,,,,,31,2,1,,173240.52
,,,,,,33,1,0,,27557.18
,,,,,,51,2,1,,5552.37
,,,,,,48,1,0,,88307.87
,,,,,,43,2,1,,33879.26
,,,,,,35,2,1,,181429.87
,,,,,,33,2,1,,102655.31
,,,,,,30,1,1,,96555.42
,,,,,,40,1,1,,189366.03
,,,,,,54,1,1,,12847.61
,,,,,,33,2,1,,143433.33
,,,,,,33,1,1,,183983.82
,,,,,,32,1,0,,169137.24
,,,,,,59,1,1,,163365.85
,,,,,,43,2,1,,123181.44
,,,,,,31,1,1,,16447.6
,,,,,,25,2,0,,173948.4
,,,,,,54,1,1,,192154.66
,,,,,,41,1,1,,198224.38
,,,,,,44,1,1,,67202.74
,,,,,,37,2,1,,68789.93
,,,,,,57,1,0,,147964.99
,,,,,,32,2,1,,161069.73
,,,,,,39,1,1,,127749.61
,,,,,,48,2,1,,191914.37
,,,,,,48,1,1,,185791.9
,,,,,,43,1,0,,184570.04
,,,,,,31,2,0,,130446.65
,,,,,,37,2,1,,82867.55
,,,,,,30,1,1,,187632.22
,,,,,,23,2,1,,56759.79
,,,,,,30,2,1,,34180.33
,,,,,,28,2,1,,158545.25
,,,,,,41,2,1,,182337.98
,,,,,,39,2,1,,84175.34
,,,,,,39,1,0,,22197.8
,,,,,,19,1,1,,189641.11
,,,,,,26,2,1,,154491.39
,,,,,,41,1,1,,90020.74
,,,,,,25,2,1,,197264.35
,,,,,,34,2,1,,31933.06
,,,,,,28,2,1,,8755.69
,,,,,,34,1,1,,52820.13
,,,,,,35,1,1,,20008.46
,,,,,,44,1,1,,34607.14
,,,,,,35,1,1,,177384.45
,,,,,,62,1,1,,165702.64
,,,,,,40,2,1,,167889.1
,,,,,,38,2,1,,133122.62
,,,,,,62,2,0,,140454.14
,,,,,,28,1,1,,59938.81
,,,,,,50,2,1,,12016.79
,,,,,,72,1,1,,81251.24
,,,,,,31,1,1,,134169.85
,,,,,,54,2,1,,94888.6
,,,,,,63,2,1,,175696.16
,,,,,,25,2,0,,96758.58
,,,,,,53,1,1,,128019.48
,,,,,,71,2,1,,146895.36
,,,,,,40,2,1,,139356.3
,,,,,,35,1,0,,2923.61
,,,,,,24,1,0,,121232.51
,,,,,,30,2,1,,2053.42
,,,,,,41,1,1,,6382.46
,,,,,,31,2,1,,158750.13
,,,,,,47,1,0,,74028.36
,,,,,,32,2,1,,44099.75
,,,,,,50,1,0,,17323
,,,,,,40,2,1,,175043.69
,,,,,,38,1,1,,146388.85
,,,,,,43,2,0,,2465.8
,,,,,,18,2,1,,47799.15
,,,,,,34,1,0,,165562.84
,,,,,,31,1,0,,72927.68
,,,,,,41,1,1,,38270.47
,,,,,,27,2,0,,120893.07
,,,,,,31,2,1,,188377.21
,,,,,,36,2,1,,55902.93
,,,,,,56,1,0,,4523.74
,,,,,,24,2,1,,102195.16
,,,,,,28,2,1,,60843.09
,,,,,,29,1,1,,25548.47
,,,,,,29,1,0,,134462.29
,,,,,,53,2,1,,132702.64
,,,,,,37,1,0,,75698.44
,,,,,,33,2,1,,105642.43
,,,,,,31,1,1,,102153.75
,,,,,,63,1,0,,166677.54
,,,,,,45,1,0,,24218.65
,,,,,,40,1,0,,117122.5
,,,,,,45,2,1,,51871.95
,,,,,,35,2,0,,84321.03
,,,,,,34,1,1,,160213.27
,,,,,,40,2,1,,88695.19
,,,,,,31,2,1,,6123.15
,,,,,,36,2,0,,167749.54
,,,,,,24,1,1,,71638
,,,,,,41,2,1,,198064.52
,,,,,,29,2,0,,54914.92
,,,,,,33,1,0,,190659.17
,,,,,,60,1,1,,51637.67
,,,,,,38,1,1,,119333.38
,,,,,,48,2,0,,127095.14
,,,,,,33,2,0,,93541.14
,,,,,,38,1,1,,89289.54
,,,,,,47,2,0,,108762.16
,,,,,,34,4,1,,28238.25
,,,,,,74,1,1,,34130.43
,,,,,,40,1,0,,7926.35
,,,,,,67,2,1,,27330.27
,,,,,,33,1,1,,79997.14
,,,,,,47,1,1,,50213.81
,,,,,,43,1,0,,60920.03
,,,,,,37,1,0,,197699.8
,,,,,,37,2,1,,92809.73
,,,,,,55,1,0,,163516.16
,,,,,,58,1,1,,62449.07
,,,,,,40,2,1,,115800.1
,,,,,,37,1,1,,110359.68
,,,,,,72,1,1,,78695.68
,,,,,,45,2,1,,128378.04
,,,,,,26,2,1,,155248.62
,,,,,,49,1,1,,123499.27
,,,,,,72,2,1,,99920.41
,,,,,,39,2,0,,53289.49
,,,,,,66,2,1,,67622.34
,,,,,,41,1,1,,11783.1
,,,,,,41,2,1,,62402.38
,,,,,,84,1,1,,186235.98
,,,,,,25,1,1,,79005.95
,,,,,,55,1,1,,144870.28
,,,,,,32,1,1,,95481
,,,,,,46,2,0,,820.46
,,,,,,33,1,1,,174777.98
,,,,,,30,2,1,,8991.17
,,,,,,29,2,1,,2797.27
,,,,,,22,1,1,,22303.17
,,,,,,71,2,1,,197562.08
,,,,,,33,2,1,,23067.97
,,,,,,41,2,0,,190294.12
,,,,,,31,1,1,,113167.17
,,,,,,31,1,1,,124777.14
,,,,,,33,1,1,,124625.08
,,,,,,26,1,1,,49599.27
,,,,,,62,2,1,,151411.5
,,,,,,23,1,1,,122964.18
,,,,,,60,1,1,,57088.97
,,,,,,29,1,1,,7820.78
,,,,,,40,2,1,,149188.41
,,,,,,40,2,1,,134638.97
,,,,,,46,1,0,,184980.23
,,,,,,36,2,0,,122373.42
,,,,,,37,1,0,,80215.2
,,,,,,26,1,1,,14081.64
,,,,,,39,2,1,,199390.45
,,,,,,37,2,1,,7667.48
,,,,,,40,1,0,,74965.61
,,,,,,38,2,0,,30583.95
,,,,,,42,1,0,,149682.78
,,,,,,42,2,1,,92664.09
,,,,,,26,2,1,,138423.1
,,,,,,31,2,1,,3148.2
,,,,,,39,1,1,,197933.5
,,,,,,35,2,1,,37341.17
,,,,,,32,1,1,,79577.4
,,,,,,42,2,0,,197602.29
,,,,,,43,2,1,,87537.32
,,,,,,49,2,0,,41623.59
,,,,,,41,1,1,,168280.95
,,,,,,35,2,0,,125986.18
,,,,,,43,1,0,,548.52
,,,,,,37,2,1,,96088.54
,,,,,,36,1,0,,107787.42
,,,,,,26,1,1,,20510.79
,,,,,,37,1,1,,192026.02
,,,,,,66,1,1,,118188.15
,,,,,,34,1,1,,189540.95
,,,,,,41,1,1,,63736.17
,,,,,,32,1,0,,95740.37
,,,,,,30,2,1,,127939.19
,,,,,,36,1,1,,193438.69
,,,,,,47,1,1,,90655.94
,,,,,,36,2,1,,12067.39
,,,,,,30,1,1,,54191.38
,,,,,,46,2,1,,58667.16
,,,,,,43,2,1,,35687.43
,,,,,,28,2,1,,14288.93
,,,,,,37,2,1,,247.36
,,,,,,32,1,1,,78111.84
,,,,,,31,1,1,,79547.39
,,,,,,49,1,1,,193266.72
,,,,,,40,1,1,,105028.46
,,,,,,21,2,1,,116106.52
,,,,,,57,1,1,,53179.21
,,,,,,40,2,0,,140947.05
,,,,,,24,1,1,,171837.06
,,,,,,29,2,1,,123437.05
,,,,,,33,1,0,,197519.66
,,,,,,36,2,0,,183058.51
,,,,,,37,2,0,,22710.72
,,,,,,40,2,0,,69303.15
,,,,,,39,2,0,,63705.9
,,,,,,35,1,1,,116429.51
,,,,,,62,1,0,,58381.77
,,,,,,43,1,1,,177378.66
,,,,,,37,1,1,,35450.53
,,,,,,43,2,0,,164621.43
,,,,,,28,1,1,,174435.48
,,,,,,42,2,0,,94047.75
,,,,,,49,2,1,,119087.25
,,,,,,26,1,1,,184800.27
,,,,,,36,2,0,,75035.48
,,,,,,27,1,1,,62703.38
,,,,,,40,2,0,,190882.69
,,,,,,42,1,0,,91981.85
,,,,,,33,1,0,,91881.29
,,,,,,31,2,1,,7118.02
,,,,,,30,1,0,,11710.4
,,,,,,40,1,1,,25904.12
,,,,,,28,1,1,,86911.49
,,,,,,46,1,1,,10958.18
,,,,,,30,1,1,,5790.9
,,,,,,34,2,1,,42855.97
,,,,,,37,2,1,,78915.68
,,,,,,39,2,1,,81409
,,,,,,28,2,1,,179252.73
,,,,,,33,1,1,,42171.13
,,,,,,25,1,1,,58965.04
,,,,,,31,1,0,,102681.32
,,,,,,35,1,1,,125553.52
,,,,,,43,2,0,,53478.02
,,,,,,29,1,0,,198376.02
,,,,,,35,1,1,,105525.36
,,,,,,45,1,0,,47349
,,,,,,47,2,1,,178822.32
,,,,,,37,1,1,,72127.83
,,,,,,46,1,1,,163504.33
,,,,,,27,2,1,,190623.02
,,,,,,63,2,0,,140758.07
,,,,,,41,2,0,,132374.41
,,,,,,74,2,1,,53949.98
,,,,,,32,1,1,,121982.73
,,,,,,30,2,0,,136983.77
,,,,,,46,1,1,,114371.33
,,,,,,35,1,0,,62389.35
,,,,,,37,1,0,,24435.77
,,,,,,45,1,1,,10908.33
,,,,,,45,2,0,,90977.48
,,,,,,36,1,1,,81062.93
,,,,,,34,2,1,,61230.83
,,,,,,37,1,1,,126837.72
,,,,,,35,2,1,,115668.53
,,,,,,42,1,1,,38819.45
,,,,,,18,2,1,,86994.54
,,,,,,33,1,0,,195204.99
,,,,,,32,1,0,,131301.74
,,,,,,37,2,0,,100835.19
,,,,,,34,2,1,,198969.78
,,,,,,18,2,0,,41542.95
,,,,,,39,2,0,,118272.07
,,,,,,41,1,1,,69586.27
,,,,,,43,2,1,,149629.13
,,,,,,49,1,0,,146680.25
,,,,,,38,2,1,,132809.18
,,,,,,35,1,1,,28707.69
,,,,,,35,2,1,,104706.29
,,,,,,31,2,1,,75335.68
,,,,,,30,2,1,,136827.96
,,,,,,69,1,1,,139065.94
,,,,,,28,1,1,,70179.91
,,,,,,24,2,1,,116160.04
,,,,,,42,3,1,,83008.49
,,,,,,84,1,0,,188484.52
,,,,,,37,2,1,,133699.82
,,,,,,42,1,0,,72172.13
,,,,,,44,2,1,,191057.76
,,,,,,37,1,1,,48233.75
,,,,,,29,1,1,,79178.31
,,,,,,59,2,1,,162347.05
,,,,,,43,1,1,,7611.61
,,,,,,42,1,1,,88890.05
,,,,,,43,1,0,,63833.09
,,,,,,67,1,1,,78310.04
,,,,,,34,1,1,,37898.91
,,,,,,49,1,0,,179521.24
,,,,,,33,1,1,,130726.96
,,,,,,32,1,0,,198714.29
,,,,,,43,1,1,,89543.25
,,,,,,35,2,0,,2423.9
,,,,,,37,2,0,,180326.83
,,,,,,61,3,1,,166305.16
,,,,,,51,1,1,,29883.63
,,,,,,31,1,1,,192029.19
,,,,,,39,2,1,,1710.89
,,,,,,40,1,1,,135163.76
,,,,,,36,2,0,,84927.42
,,,,,,36,1,1,,149912.28
,,,,,,60,1,1,,88206.04
,,,,,,34,2,0,,163667.56
,,,,,,41,1,0,,100153.43
,,,,,,64,1,1,,32275.09
,,,,,,44,1,0,,65501.91
,,,,,,31,2,1,,189392.66
,,,,,,34,1,1,,116069.24
,,,,,,61,2,0,,139861.53
,,,,,,51,1,0,,144184.06
,,,,,,30,2,0,,157888.5
,,,,,,25,1,0,,71911.3
,,,,,,31,2,1,,45033.75
,,,,,,20,2,0,,150465.93
,,,,,,50,1,1,,126381.6
,,,,,,46,1,1,,90189.72
,,,,,,36,2,1,,122433.09
,,,,,,31,2,0,,123825.83
,,,,,,68,2,1,,11426.7
,,,,,,32,1,1,,114951.42
,,,,,,66,1,0,,184636.05
,,,,,,28,2,1,,91055.27
,,,,,,23,2,1,,93991.65
,,,,,,39,1,1,,116511.12
,,,,,,31,2,1,,190631.23
,,,,,,41,1,1,,199970.74
,,,,,,33,2,1,,139947.17
,,,,,,35,1,1,,8816.37
,,,,,,43,1,1,,135650.72
,,,,,,28,1,0,,24577.34
,,,,,,28,2,1,,131249.46
,,,,,,55,1,1,,140126.17
,,,,,,41,2,1,,168219.75
,,,,,,40,1,1,,171867.08
,,,,,,51,1,0,,70613.52
,,,,,,37,1,0,,117946.3
,,,,,,29,2,1,,84872.66
,,,,,,56,1,1,,60590.72
,,,,,,62,1,0,,8444.5
,,,,,,37,1,1,,159132.83
,,,,,,32,1,1,,76998.69
,,,,,,36,1,0,,55835.66
,,,,,,40,1,1,,177524.19
,,,,,,37,1,1,,45985.52
,,,,,,41,2,1,,60297.72
,,,,,,57,2,0,,194421.12
,,,,,,50,1,1,,93568.77
,,,,,,77,1,1,,34702.92
,,,,,,47,2,1,,54473.6
,,,,,,33,1,0,,113943.17
,,,,,,34,1,1,,153727.32
,,,,,,26,2,1,,19116.97
,,,,,,37,2,0,,112554.68
,,,,,,36,1,1,,47318.75
,,,,,,40,1,1,,36690.49
,,,,,,56,1,1,,106918.67
,,,,,,21,2,0,,194563.65
,,,,,,37,2,1,,91086.73
,,,,,,25,2,1,,108008.65
,,,,,,36,2,1,,172363.52
,,,,,,46,3,0,,178587.36
,,,,,,60,1,1,,31907.44
,,,,,,29,1,1,,18922.18
,,,,,,46,1,1,,147222.95
,,,,,,33,2,1,,1474.79
,,,,,,41,2,1,,24924.92
,,,,,,36,1,1,,46884.1
,,,,,,55,2,1,,128918.42
,,,,,,27,1,1,,105291.26
,,,,,,33,1,0,,145381.65
,,,,,,31,2,1,,103792.53
,,,,,,37,1,1,,71121.04
,,,,,,39,1,1,,52327.57
,,,,,,35,1,0,,197428.64
,,,,,,48,2,0,,83210.84
,,,,,,46,2,0,,193099.43
,,,,,,19,1,1,,193008.52
,,,,,,26,1,1,,157567.37
,,,,,,47,2,1,,108977.5
,,,,,,23,1,0,,147759.84
,,,,,,37,2,1,,27528.4
,,,,,,31,2,0,,36479.27
,,,,,,52,1,1,,31726.76
,,,,,,27,2,0,,96398.51
,,,,,,48,1,1,,139558.6
,,,,,,39,2,1,,95007.8
,,,,,,62,1,1,,101663.47
,,,,,,42,2,1,,106197.44
,,,,,,45,1,1,,48466.89
,,,,,,32,2,1,,151978.36
,,,,,,55,1,0,,13288.46
,,,,,,70,1,1,,22666.77
,,,,,,67,1,0,,102391.06
,,,,,,47,1,0,,67830.2
,,,,,,41,1,1,,92090.36
,,,,,,38,2,0,,141023.01
,,,,,,79,1,1,,104222.8
,,,,,,34,1,1,,196395.05
,,,,,,46,1,0,,6866.31
,,,,,,33,2,0,,77737.86
,,,,,,35,2,0,,106116.84
,,,,,,37,1,1,,117948
,,,,,,30,2,1,,184581.68
,,,,,,43,1,1,,199378.58
,,,,,,42,1,0,,12483.39
,,,,,,27,2,1,,22404.64
,,,,,,35,2,1,,92887.06
,,,,,,28,1,0,,145157.97
,,,,,,31,1,1,,134889.95
,,,,,,37,1,1,,109309.29
,,,,,,42,1,0,,169964.12
,,,,,,21,2,1,,26327.42
,,,,,,33,2,0,,55072.93
,,,,,,44,1,0,,68574.88
,,,,,,29,2,1,,41671.81
,,,,,,28,2,1,,12409.01
,,,,,,52,2,0,,68367.18
,,,,,,43,1,1,,74564.41
,,,,,,24,1,1,,26843.76
,,,,,,32,2,1,,156774.75
,,,,,,32,1,1,,46019.43
,,,,,,31,2,0,,145411.39
,,,,,,33,2,1,,158268.84
,,,,,,30,1,1,,74637.57
,,,,,,25,2,1,,28391.52
,,,,,,22,1,1,,144385.54
,,,,,,40,1,1,,95181.06
,,,,,,44,2,1,,15627.51
,,,,,,52,2,0,,148477.57
,,,,,,35,1,0,,79957.95
,,,,,,39,2,0,,102763.69
,,,,,,18,2,1,,129654.22
,,,,,,32,2,1,,40652.33
,,,,,,35,1,1,,178291.09
,,,,,,45,2,1,,131906.44
,,,,,,67,1,1,,118607.4
,,,,,,76,1,0,,13848.58
,,,,,,35,2,0,,170903.4
,,,,,,60,1,1,,13161.66
,,,,,,33,1,1,,79304.38
,,,,,,40,1,1,,121402.53
,,,,,,39,1,0,,23305.01
,,,,,,48,1,1,,74510.65
,,,,,,21,2,0,,55601.44
,,,,,,37,2,1,,134526.87
,,,,,,22,2,1,,195424.01
,,,,,,46,2,1,,59563.49
,,,,,,73,1,1,,34595.58
,,,,,,40,3,1,,60036.99
,,,,,,34,2,1,,193021.49
,,,,,,35,1,1,,48108.72
,,,,,,44,2,0,,79082.76
,,,,,,42,2,1,,37914.12
,,,,,,34,1,0,,74593.84
,,,,,,49,1,1,,82967.97
,,,,,,30,1,1,,193441.23
,,,,,,34,1,0,,191790.29
,,,,,,39,1,1,,92455.96
,,,,,,22,1,0,,155231.55
,,,,,,34,1,1,,9217.92
,,,,,,46,1,0,,87941.85
,,,,,,27,1,0,,187508.06
,,,,,,39,1,1,,171519.06
,,,,,,30,2,1,,27012
,,,,,,62,1,1,,70916
,,,,,,40,2,1,,73073.68
,,,,,,41,1,1,,88783.59
,,,,,,25,1,1,,145524.36
,,,,,,42,2,1,,21333.22
,,,,,,51,1,0,,46675.51
,,,,,,31,2,1,,4802.25
,,,,,,29,3,1,,102975.72
,,,,,,27,1,1,,175071.29
,,,,,,66,2,1,,131970.86
,,,,,,29,2,1,,14174.09
,,,,,,38,1,0,,15378.75
,,,,,,51,1,0,,179797.79
,,,,,,46,1,1,,93917.68
,,,,,,67,1,1,,99490.01
,,,,,,40,2,1,,46415.09
,,,,,,32,1,1,,151815.76
,,,,,,37,2,1,,14865.05
,,,,,,27,1,1,,188007.99
,,,,,,44,2,1,,98175.74
,,,,,,32,1,1,,106851.7
,,,,,,45,2,0,,75204.21
,,,,,,29,1,1,,141872.05
,,,,,,39,2,1,,7103.71
,,,,,,32,1,1,,9241.83
,,,,,,37,1,1,,149517.71
,,,,,,37,2,1,,196079.32
,,,,,,35,1,0,,166165.93
,,,,,,32,2,1,,55724.24
,,,,,,39,1,0,,131768.98
,,,,,,33,1,1,,13858.95
,,,,,,39,2,1,,82774.07
,,,,,,29,2,1,,55389.59
,,,,,,36,1,0,,82336.73
,,,,,,23,2,1,,163225.48
,,,,,,35,1,1,,135536.72
,,,,,,29,1,0,,82422.97
,,,,,,31,2,0,,194660.78
,,,,,,45,1,1,,55347.28
,,,,,,38,1,1,,16717.11
,,,,,,40,1,1,,160277.65
,,,,,,38,1,0,,175905.97
,,,,,,64,1,0,,66040.83
,,,,,,40,2,0,,92198.05
,,,,,,37,2,1,,134625.09
,,,,,,49,1,1,,50974.57
,,,,,,27,1,1,,171922.72
,,,,,,36,2,0,,83058.14
,,,,,,29,1,1,,188382.77
,,,,,,34,1,0,,198030.24
,,,,,,47,2,0,,1055.66
,,,,,,27,1,1,,133173.19
,,,,,,34,2,1,,189875.83
,,,,,,34,1,1,,31802.92
,,,,,,35,3,1,,132649.85
,,,,,,61,1,1,,53067.83
,,,,,,22,2,0,,961.57
,,,,,,33,1,1,,71333.44
,,,,,,31,1,1,,16658.76
,,,,,,59,1,1,,74878.22
,,,,,,37,2,0,,112104.55
,,,,,,46,2,1,,48421.4
,,,,,,27,1,1,,170320.58
,,,,,,44,1,1,,37688.31
,,,,,,26,1,1,,136592.24
,,,,,,31,1,1,,48640.77
,,,,,,45,2,0,,89773.45
,,,,,,41,2,1,,42131.26
,,,,,,27,1,1,,186523.72
,,,,,,28,2,1,,41758.9
,,,,,,45,1,1,,199256.98
,,,,,,54,1,1,,153482.91
,,,,,,38,1,1,,21177.1
,,,,,,36,2,0,,138743.86
,,,,,,58,1,1,,25881
,,,,,,32,1,1,,66469.2
,,,,,,22,2,0,,142670.61
,,,,,,26,1,0,,103563.23
,,,,,,51,1,1,,69101.23
,,,,,,43,2,1,,59475.35
,,,,,,35,1,1,,135287.74
,,,,,,28,2,1,,38773.74
,,,,,,31,1,0,,138396.32
,,,,,,44,2,0,,110718.02
,,,,,,51,1,0,,118545.49
,,,,,,40,2,1,,123207.17
,,,,,,34,1,0,,99984.86
,,,,,,38,2,1,,58332.91
,,,,,,30,1,1,,50906.65
,,,,,,41,1,0,,127623.36
,,,,,,35,1,0,,169665.79
,,,,,,30,1,1,,194144.45
,,,,,,42,2,1,,35673.42
,,,,,,40,1,0,,177397.49
,,,,,,73,1,1,,159677.46
,,,,,,30,2,1,,153566.97
,,,,,,33,1,1,,52411.99
,,,,,,31,2,0,,79222.02
,,,,,,29,1,0,,32589.89
,,,,,,44,1,0,,93777.61
,,,,,,46,1,1,,112549.99
,,,,,,39,1,0,,191063.36
,,,,,,56,2,0,,153810.41
,,,,,,39,1,1,,105886.77
,,,,,,31,1,1,,96131.47
,,,,,,44,1,0,,15120.86
,,,,,,44,1,1,,16989.77
,,,,,,76,1,1,,143133.18
,,,,,,57,1,1,,93336.93
,,,,,,55,1,1,,9972.64
,,,,,,36,1,1,,30579.82
,,,,,,29,2,1,,199775.67
,,,,,,46,2,1,,179908.71
,,,,,,35,2,1,,101667
,,,,,,38,2,0,,171430.16
,,,,,,39,2,0,,112973.34
,,,,,,39,2,1,,190746.38
,,,,,,49,3,0,,187689.91
,,,,,,23,2,1,,153229.19
,,,,,,50,1,0,,14217.77
,,,,,,40,2,1,,64849.74
,,,,,,58,1,0,,160122.66
,,,,,,60,4,1,,138160.11
,,,,,,28,2,1,,64286.39
,,,,,,38,3,1,,80178.54
,,,,,,38,1,1,,101319.76
,,,,,,34,1,1,,92794.61
,,,,,,48,2,1,,63708.07
,,,,,,37,2,1,,110782.88
,,,,,,41,1,0,,10779.69
,,,,,,32,2,1,,183289.22
,,,,,,34,1,1,,66526.01
,,,,,,26,1,0,,123697.95
,,,,,,36,1,1,,155700.15
,,,,,,43,2,0,,82081.35
,,,,,,33,2,1,,121747.96
,,,,,,32,2,1,,172810.51
,,,,,,32,1,0,,159584.81
,,,,,,45,1,1,,108402.54
,,,,,,45,1,0,,77330.35
,,,,,,42,1,1,,21007.96
,,,,,,34,1,1,,9398.45
,,,,,,37,2,0,,182156.81
,,,,,,36,2,0,,110525.6
,,,,,,28,1,1,,51536.99
,,,,,,40,2,1,,49722.34
,,,,,,40,2,1,,66119.07
,,,,,,29,1,1,,37160.28
,,,,,,39,2,1,,197923.05
,,,,,,34,1,0,,65166.6
,,,,,,31,2,0,,49326.07
,,,,,,40,2,1,,42495.81
,,,,,,21,1,1,,148087.62
,,,,,,39,1,0,,9641.4
,,,,,,37,2,1,,164844.37
,,,,,,25,1,0,,132959.33
,,,,,,37,1,1,,135088.58
,,,,,,31,2,1,,4441.54
,,,,,,45,1,0,,174916.85
,,,,,,32,2,1,,1795.93
,,,,,,33,2,0,,180249.94
,,,,,,72,2,1,,153604.44
,,,,,,64,1,1,,189703.65
,,,,,,22,2,1,,66393.89
,,,,,,39,1,1,,30709.03
,,,,,,31,2,1,,71009.84
,,,,,,56,2,1,,143049.72
,,,,,,34,2,0,,1561.58
,,,,,,46,2,1,,49707.85
,,,,,,71,2,0,,29837.65
,,,,,,39,2,0,,9041.71
,,,,,,33,2,0,,198017.05
,,,,,,28,1,1,,143481.85
,,,,,,45,1,1,,146372.51
,,,,,,42,2,0,,101905.34
,,,,,,37,1,1,,134767.13
,,,,,,25,2,1,,103573.96
,,,,,,21,2,0,,139259.54
,,,,,,41,2,1,,187776.49
,,,,,,59,1,1,,8059.44
,,,,,,36,1,1,,124354.92
,,,,,,36,2,0,,109135.11
,,,,,,30,2,1,,82222.86
,,,,,,40,1,0,,136767.16
,,,,,,45,2,1,,155516.35
,,,,,,55,2,1,,144584.29
,,,,,,29,2,1,,164806.89
,,,,,,44,2,0,,109153.04
,,,,,,46,2,1,,86190.34
,,,,,,37,1,1,,106040.97
,,,,,,63,1,1,,168008.17
,,,,,,70,2,1,,33350.26
,,,,,,35,1,1,,119565.34
,,,,,,46,2,0,,188492.82
,,,,,,53,1,1,,165378.66
,,,,,,44,1,1,,14178.73
,,,,,,43,1,1,,97847.05
,,,,,,36,3,1,,118959.64
,,,,,,50,2,1,,50664.07
,,,,,,29,2,0,,152996.89
,,,,,,39,2,1,,19458.75
,,,,,,43,1,1,,115268.86
,,,,,,59,2,1,,25843.7
,,,,,,39,2,1,,147662.33
,,,,,,41,2,0,,134878.34
,,,,,,40,2,1,,35795.85
,,,,,,44,2,1,,66462.79
,,,,,,29,1,1,,69578.49
,,,,,,65,2,0,,103182.46
,,,,,,29,1,0,,177017.39
,,,,,,36,2,1,,53217.3
,,,,,,52,1,1,,162756.29
,,,,,,35,1,0,,42181.68
,,,,,,23,1,0,,31714.08
,,,,,,37,2,0,,25017.28
,,,,,,46,2,1,,104272.04
,,,,,,45,2,1,,84300.4
